date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20040324,5.0,3.1,111.0,9.0,6.5,3.7,1.4,102370.0,0.0
20040325,5.0,3.7,120.0,9.4,4.5,0.0,0.0,102230.0,0.0
20040326,6.0,5.8,148.0,8.4,5.5,1.6,0.8,102370.0,0.0
20040327,8.0,0.0,51.0,10.0,6.7,5.0,0.0,101770.0,0.0
20040328,8.0,0.0,52.0,13.8,8.0,5.9,0.0,101830.0,0.0
20040329,6.0,1.2,85.0,15.3,10.4,6.9,0.0,102180.0,0.0
20040330,0.0,10.8,211.0,19.4,10.0,4.8,0.0,101600.0,0.0
20040331,3.0,7.5,176.0,16.4,12.6,5.7,0.0,100750.0,0.0
20040401,7.0,3.4,124.0,15.4,13.0,9.6,3.4,100490.0,0.0
20040402,6.0,6.8,171.0,14.4,12.6,9.8,0.0,100680.0,0.0
20040403,6.0,1.2,89.0,13.5,10.5,6.6,4.6,100980.0,0.0
20040404,5.0,6.6,171.0,13.0,10.0,6.4,4.8,101260.0,0.0
20040405,5.0,3.1,124.0,10.5,9.3,5.6,0.2,101160.0,0.0
20040406,4.0,6.0,166.0,11.0,7.4,4.3,7.2,100820.0,0.0
20040407,5.0,5.4,160.0,10.6,7.6,4.2,1.2,101410.0,0.0
20040408,5.0,4.1,143.0,12.8,6.4,2.2,0.4,101920.0,0.0
20040409,4.0,8.5,202.0,11.4,7.8,2.9,1.4,101940.0,0.0
20040410,7.0,0.3,73.0,12.4,8.6,5.9,0.0,101880.0,0.0
20040411,5.0,0.9,89.0,16.2,7.5,2.6,0.0,102410.0,0.0
20040412,6.0,0.5,80.0,14.9,10.2,4.1,0.0,102610.0,0.0
20040413,5.0,3.2,134.0,16.6,11.0,7.1,0.0,102480.0,0.0
20040414,2.0,10.4,232.0,15.1,10.9,5.2,0.0,102050.0,0.0
20040415,6.0,0.3,76.0,19.1,9.6,4.1,0.0,101530.0,0.0
20040416,5.0,11.0,243.0,15.9,13.2,7.2,0.0,101040.0,0.0
20040417,6.0,9.5,226.0,11.3,11.2,6.5,4.4,100150.0,0.0
20040418,8.0,0.1,71.0,12.3,8.9,6.5,13.4,98110.0,0.0
20040419,4.0,9.1,224.0,13.9,7.8,3.3,5.3,99130.0,0.0
20040420,5.0,5.8,181.0,15.7,8.2,2.5,1.0,100310.0,0.0
20040421,7.0,0.9,97.0,16.9,12.5,9.3,2.2,100670.0,0.0
20040422,3.0,11.2,254.0,19.3,11.0,5.1,0.0,101670.0,0.0
20040423,4.0,13.2,279.0,21.5,12.3,5.3,0.0,102500.0,0.0
20040424,4.0,13.3,282.0,20.2,15.0,8.6,0.0,102690.0,0.0
20040425,6.0,5.0,175.0,20.8,14.8,9.5,0.0,102600.0,0.0
20040426,4.0,10.3,249.0,18.5,14.8,8.8,0.0,102000.0,0.0
20040427,7.0,4.9,175.0,13.8,14.9,11.3,13.4,101280.0,0.0
20040428,8.0,0.0,70.0,9.5,12.0,10.1,0.4,100790.0,0.0
20040429,8.0,0.0,70.0,12.6,8.4,7.3,3.0,100340.0,0.0
20040430,8.0,0.0,71.0,13.3,10.0,7.5,3.4,100230.0,0.0
20040501,7.0,0.0,71.0,19.0,11.2,9.1,0.0,100650.0,0.0
20040502,6.0,9.6,247.0,13.5,12.8,6.6,0.8,100880.0,0.0
20040503,6.0,3.0,149.0,11.6,11.4,9.3,10.0,100340.0,0.0
20040504,6.0,1.9,128.0,13.5,9.3,7.0,8.6,98470.0,0.0
20040505,5.0,6.8,212.0,14.8,9.5,5.5,1.0,98090.0,0.0
20040506,6.0,4.5,177.0,16.9,10.8,6.8,0.0,99420.0,0.0
20040507,7.0,6.1,203.0,12.7,12.2,7.4,3.4,100240.0,0.0
20040508,8.0,0.0,75.0,15.6,11.1,9.5,1.4,100310.0,0.0
20040509,8.0,0.9,108.0,19.5,12.8,10.1,2.2,100800.0,0.0
20040510,6.0,7.7,229.0,15.7,16.0,12.6,0.0,101330.0,0.0
20040511,7.0,4.2,176.0,13.6,13.0,10.3,0.0,102070.0,0.0
20040512,7.0,0.0,76.0,18.0,11.1,8.6,0.0,102390.0,0.0
20040513,7.0,5.2,194.0,20.3,13.2,8.5,0.0,102300.0,0.0
20040514,5.0,9.9,263.0,21.9,14.4,8.4,0.0,102500.0,0.0
20040515,4.0,11.1,280.0,22.6,16.5,11.1,0.0,102950.0,0.0
20040516,4.0,7.3,228.0,24.5,17.4,12.3,0.0,102970.0,0.0
20040517,2.0,12.5,300.0,23.3,17.6,10.6,0.0,102560.0,0.0
20040518,4.0,13.5,313.0,23.9,18.3,13.3,0.0,102520.0,0.0
20040519,1.0,14.2,322.0,21.7,17.6,11.2,0.0,102380.0,0.0
20040520,6.0,6.4,217.0,15.3,18.2,14.7,5.2,102060.0,0.0
20040521,5.0,5.5,204.0,15.8,12.2,9.2,0.0,102280.0,0.0
20040522,2.0,14.7,331.0,18.9,10.6,5.3,0.0,102950.0,0.0
20040523,3.0,12.6,305.0,20.4,12.4,6.0,0.0,102960.0,0.0
20040524,3.0,11.6,293.0,19.6,14.4,8.3,0.0,102630.0,0.0
20040525,6.0,6.8,226.0,18.4,15.2,10.7,0.0,102260.0,0.0
20040526,7.0,3.7,175.0,17.7,14.8,11.1,1.6,102120.0,0.0
20040527,6.0,5.8,211.0,20.1,13.6,9.4,0.0,102430.0,0.0
20040528,7.0,6.4,221.0,20.5,13.7,7.3,0.0,102430.0,0.0
20040529,7.0,0.1,89.0,18.7,17.5,14.5,0.4,102090.0,0.0
20040530,6.0,5.5,208.0,21.6,15.2,11.7,0.4,101940.0,0.0
20040531,5.0,10.7,285.0,17.0,15.3,9.0,10.0,101780.0,0.0
20040601,8.0,0.0,79.0,20.5,14.5,12.0,0.2,101510.0,0.0
20040602,6.0,11.5,296.0,20.6,15.9,11.3,0.0,102530.0,0.0
20040603,6.0,5.1,204.0,23.3,16.0,11.4,0.2,102820.0,0.0
20040604,7.0,6.0,219.0,20.3,19.2,15.2,0.0,102150.0,0.0
20040605,6.0,1.1,124.0,24.4,18.1,15.9,0.0,102040.0,0.0
20040606,6.0,3.9,184.0,27.7,19.4,14.3,0.0,101910.0,0.0
20040607,4.0,13.6,325.0,30.5,21.0,14.3,0.0,101840.0,0.0
20040608,6.0,11.4,297.0,24.0,23.2,16.0,0.0,101690.0,0.0
20040609,7.0,5.4,210.0,24.6,19.4,14.8,0.0,101930.0,0.0
20040610,6.0,6.6,230.0,22.1,19.6,14.7,0.0,101840.0,0.0
20040611,5.0,10.8,290.0,21.7,17.8,13.5,0.0,101890.0,0.0
20040612,5.0,7.7,247.0,25.3,16.6,11.5,0.0,102390.0,0.0
20040613,3.0,15.2,346.0,29.0,18.6,12.0,0.0,103170.0,0.0
20040614,6.0,11.6,301.0,27.0,21.8,14.6,0.0,102950.0,0.0
20040615,3.0,12.7,315.0,26.8,20.9,14.8,0.0,102370.0,0.0
20040616,3.0,13.8,329.0,19.3,20.0,13.1,0.0,102010.0,0.0
20040617,5.0,4.7,199.0,18.4,17.0,14.8,0.0,101230.0,0.0
20040618,6.0,2.1,149.0,19.3,16.2,14.0,0.0,100870.0,0.0
20040619,5.0,9.9,278.0,16.9,13.3,7.3,0.0,100920.0,0.0
20040620,6.0,6.2,224.0,19.4,12.2,7.4,8.2,100680.0,0.0
20040621,5.0,8.3,256.0,20.3,13.6,7.8,13.8,100910.0,0.0
20040622,7.0,6.6,230.0,16.6,15.0,9.8,10.0,100870.0,0.0
20040623,7.0,0.2,95.0,19.7,15.2,13.9,1.0,99540.0,0.0
20040624,4.0,14.0,331.0,21.5,15.8,11.9,0.2,100750.0,0.0
20040625,4.0,13.7,327.0,19.5,15.5,9.5,0.0,101760.0,0.0
20040626,7.0,0.0,81.0,23.6,14.8,10.0,1.2,101710.0,0.0
20040627,5.0,9.8,276.0,20.6,19.2,14.8,5.6,101700.0,0.0
20040628,3.0,11.5,299.0,22.8,15.4,10.2,0.0,102560.0,0.0
20040629,6.0,8.0,251.0,21.2,17.4,12.1,0.0,102430.0,0.0
20040630,6.0,4.6,197.0,20.1,17.8,14.4,0.0,101490.0,0.0
20040701,5.0,9.0,264.0,19.2,15.6,11.2,4.4,101190.0,0.0
20040702,6.0,6.3,224.0,20.0,15.6,11.9,3.2,100920.0,0.0
20040703,4.0,11.0,291.0,18.1,15.8,11.7,0.4,101220.0,0.0
20040704,5.0,4.6,196.0,21.3,14.9,11.7,0.0,101390.0,0.0
20040705,3.0,13.6,323.0,23.7,15.3,9.3,0.0,101900.0,0.0
20040706,2.0,10.4,282.0,22.1,17.4,11.1,0.0,102130.0,0.0
20040707,6.0,2.7,160.0,18.9,17.6,13.2,12.6,101210.0,0.0
20040708,6.0,2.8,161.0,19.2,15.6,12.2,2.2,100520.0,0.0
20040709,7.0,3.9,182.0,18.4,15.2,11.2,0.0,101240.0,0.0
20040710,6.0,8.5,254.0,18.4,14.2,10.0,3.6,101480.0,0.0
20040711,7.0,2.5,154.0,18.7,14.8,11.2,0.0,101300.0,0.0
20040712,7.0,1.8,139.0,21.1,15.5,12.3,0.0,101540.0,0.0
20040713,5.0,8.9,258.0,22.1,15.6,10.0,1.2,101820.0,0.0
20040714,7.0,2.3,149.0,24.0,17.6,13.1,0.0,101650.0,0.0
20040715,7.0,2.4,151.0,24.0,19.5,15.0,1.0,101540.0,0.0
20040716,7.0,4.9,196.0,24.6,20.5,17.0,0.0,101410.0,0.0
20040717,6.0,4.5,189.0,22.6,20.3,16.0,0.4,101150.0,0.0
20040718,6.0,3.0,161.0,22.8,19.4,16.2,0.0,101420.0,0.0
20040719,5.0,9.5,263.0,24.7,16.8,10.8,0.0,101710.0,0.0
20040720,6.0,6.9,225.0,22.7,18.8,13.0,8.6,101290.0,0.0
20040721,7.0,1.2,121.0,26.7,19.6,16.5,0.0,101440.0,0.0
20040722,7.0,2.9,157.0,25.5,20.8,15.0,0.0,101680.0,0.0
20040723,3.0,14.2,318.0,24.5,20.2,14.9,0.0,102120.0,0.0
20040724,5.0,11.4,283.0,23.7,18.8,13.2,0.0,102540.0,0.0
20040725,6.0,4.7,188.0,22.9,18.2,12.7,0.0,102020.0,0.0
20040726,6.0,4.7,187.0,24.3,19.3,15.7,0.0,101770.0,0.0
20040727,6.0,8.2,239.0,27.3,19.1,13.9,0.0,102010.0,0.0
20040728,4.0,7.7,231.0,29.9,20.4,13.5,0.0,101880.0,0.0
20040729,6.0,6.9,219.0,25.5,23.0,16.0,0.0,101510.0,0.0
20040730,6.0,11.0,273.0,28.0,21.4,17.4,0.0,101880.0,0.0
20040731,5.0,9.1,247.0,26.7,21.6,15.2,0.0,102050.0,0.0
20040801,5.0,10.2,261.0,28.1,21.6,16.6,0.0,101990.0,0.0
20040802,5.0,8.6,239.0,27.9,21.6,15.2,0.0,101560.0,0.0
20040803,6.0,2.3,139.0,28.1,23.2,18.5,16.8,101120.0,0.0
20040804,5.0,13.0,291.0,27.3,21.6,15.2,0.0,101170.0,0.0
20040805,6.0,1.9,129.0,27.6,23.0,18.8,15.8,101260.0,0.0
20040806,3.0,13.1,290.0,29.2,21.6,15.6,0.0,101450.0,0.0
20040807,1.0,14.2,301.0,30.5,22.3,15.4,0.0,101310.0,0.0
20040808,4.0,8.7,234.0,22.9,24.5,18.5,0.0,100500.0,0.0
20040809,8.0,0.0,68.0,25.4,21.8,20.6,7.4,100610.0,0.0
20040810,6.0,7.9,221.0,24.9,21.6,17.7,0.2,100810.0,0.0
20040811,6.0,7.1,209.0,24.2,20.6,16.4,1.2,100890.0,0.0
20040812,6.0,8.6,228.0,22.9,20.9,17.6,5.0,100330.0,0.0
20040813,6.0,2.9,142.0,24.2,18.8,14.7,4.4,100680.0,0.0
20040814,6.0,3.9,159.0,24.2,20.3,16.4,0.0,101750.0,0.0
20040815,7.0,3.3,148.0,21.7,19.8,15.3,0.0,101630.0,0.0
20040816,6.0,3.5,150.0,23.5,18.8,15.9,2.2,100700.0,0.0
20040817,5.0,8.9,225.0,23.8,19.2,15.0,7.2,100190.0,0.0
20040818,6.0,6.7,196.0,22.6,20.2,16.6,6.2,99770.0,0.0
20040819,4.0,7.9,210.0,21.5,18.8,14.9,1.8,100020.0,0.0
20040820,6.0,8.0,210.0,20.5,18.0,14.5,2.4,100460.0,0.0
20040821,5.0,10.8,242.0,22.0,15.7,10.9,0.0,101680.0,0.0
20040822,7.0,6.0,181.0,21.3,17.4,12.7,8.4,101850.0,0.0
20040823,7.0,5.6,175.0,22.6,17.8,14.3,5.4,101020.0,0.0
20040824,7.0,6.6,187.0,21.1,19.0,15.3,9.0,100660.0,0.0
20040825,6.0,6.9,189.0,21.6,17.4,13.8,10.0,100780.0,0.0
20040826,5.0,8.5,208.0,21.1,17.0,12.5,3.4,101690.0,0.0
20040827,7.0,1.4,102.0,20.0,17.7,14.3,0.8,101020.0,0.0
20040828,5.0,6.8,184.0,19.0,15.8,11.5,0.0,101270.0,0.0
20040829,6.0,1.3,98.0,20.2,15.4,11.9,0.2,101090.0,0.0
20040830,3.0,10.7,227.0,20.3,16.2,12.1,0.0,101350.0,0.0
20040831,3.0,8.0,194.0,21.6,14.8,9.4,0.0,101870.0,0.0
20040901,1.0,11.9,226.0,24.4,15.6,9.7,0.0,101670.0,0.0
20040902,6.0,10.0,205.0,26.1,18.4,12.3,0.0,101650.0,0.0
20040903,4.0,10.7,211.0,26.2,19.8,13.4,0.0,102150.0,0.0
20040904,2.0,11.8,220.0,27.7,20.0,13.7,0.0,102780.0,0.0
20040905,3.0,11.5,215.0,25.7,21.4,15.1,0.0,102740.0,0.0
20040906,5.0,8.9,187.0,24.7,20.4,15.1,0.0,102820.0,0.0
20040907,5.0,7.2,168.0,23.7,20.8,16.9,0.0,103200.0,0.0
20040908,2.0,11.7,212.0,25.1,18.6,13.4,0.0,103230.0,0.0
20040909,4.0,9.5,189.0,21.3,20.2,15.4,1.6,102420.0,0.0
20040910,6.0,1.1,81.0,22.2,18.0,14.8,0.0,101290.0,0.0
20040911,6.0,8.0,170.0,19.4,19.2,16.1,0.0,101050.0,0.0
20040912,5.0,4.6,130.0,19.3,15.2,11.0,4.6,101300.0,0.0
20040913,6.0,5.6,141.0,19.2,16.7,14.1,3.4,100300.0,0.0
20040914,4.0,7.2,157.0,18.5,15.4,11.5,0.2,100290.0,0.0
20040915,2.0,10.3,186.0,19.5,13.6,8.8,0.0,101900.0,0.0
20040916,5.0,9.8,179.0,20.1,13.3,7.1,0.0,102390.0,0.0
20040917,7.0,0.0,46.0,20.8,16.6,13.2,0.4,101760.0,0.0
20040918,5.0,4.1,117.0,17.3,18.2,15.5,1.2,101060.0,0.0
20040919,5.0,4.4,119.0,19.5,13.0,8.7,0.0,101630.0,0.0
20040920,7.0,2.0,87.0,16.7,16.6,13.8,1.8,100910.0,0.0
20040921,5.0,8.7,160.0,18.6,13.3,9.9,0.0,101780.0,0.0
20040922,7.0,0.5,59.0,20.7,15.0,11.3,0.4,101680.0,0.0
20040923,4.0,6.4,135.0,15.4,18.2,15.8,1.0,101220.0,0.0
20040924,4.0,7.4,143.0,15.3,12.0,8.5,0.0,102100.0,0.0
20040925,6.0,0.2,50.0,20.7,10.3,5.3,0.7,102290.0,0.0
20040926,5.0,3.9,104.0,20.7,15.4,10.0,0.0,102260.0,0.0
20040927,7.0,0.7,59.0,19.1,16.8,12.8,0.0,102180.0,0.0
20040928,7.0,1.7,75.0,16.2,16.5,13.9,0.0,101840.0,0.0
20040929,8.0,0.0,39.0,19.5,14.6,13.1,1.4,101810.0,0.0
20040930,6.0,2.9,88.0,16.7,16.6,13.8,2.2,101700.0,0.0
20041001,5.0,0.1,43.0,18.4,13.4,10.0,1.4,101640.0,0.0
20041002,5.0,4.0,98.0,16.7,13.8,9.3,3.6,101570.0,0.0
20041003,7.0,0.2,44.0,17.0,13.4,10.1,13.6,101530.0,0.0
20041004,5.0,6.2,116.0,17.8,14.8,12.7,0.0,100700.0,0.0
20041005,4.0,3.3,87.0,15.5,12.7,7.6,0.2,100880.0,0.0
20041006,3.0,8.2,130.0,15.6,12.2,8.9,2.0,101250.0,0.0
20041007,4.0,7.5,123.0,15.6,11.6,7.5,0.0,101660.0,0.0
20041008,6.0,4.2,92.0,14.9,11.5,7.4,0.0,101930.0,0.0
20041009,6.0,3.6,85.0,16.1,11.6,8.3,0.0,101870.0,0.0
20041010,7.0,3.6,84.0,13.9,13.0,9.8,0.0,101490.0,0.0
20041011,5.0,6.3,107.0,14.0,11.4,9.0,0.8,101490.0,0.0
20041012,8.0,0.0,32.0,15.9,12.3,10.6,1.6,100880.0,0.0
20041013,7.0,2.5,70.0,13.9,12.8,9.6,34.4,100530.0,0.0
20041014,7.0,3.0,74.0,10.9,11.6,9.3,2.6,99500.0,0.0
20041015,7.0,0.2,37.0,11.5,9.4,7.9,2.2,99490.0,0.0
20041016,7.0,0.1,34.0,13.0,9.8,8.0,0.6,99640.0,0.0
20041017,7.0,2.1,62.0,13.7,9.6,6.3,0.2,100200.0,0.0
20041018,4.0,7.0,102.0,15.5,10.6,7.5,0.0,100770.0,0.0
20041019,6.0,0.3,36.0,17.3,9.8,4.1,5.6,100310.0,0.0
20041020,8.0,0.1,32.0,16.1,13.3,9.3,8.6,99160.0,0.0
20041021,2.0,9.0,111.0,16.2,12.2,8.3,0.0,100230.0,0.0
20041022,6.0,1.1,46.0,16.6,13.8,11.4,0.0,100750.0,0.0
20041023,8.0,0.1,30.0,17.9,15.3,14.0,10.8,100310.0,0.0
20041024,6.0,2.1,55.0,14.4,16.0,14.0,2.8,100080.0,0.0
20041025,3.0,7.3,94.0,14.4,13.0,11.7,0.0,100330.0,0.0
20041026,4.0,5.8,83.0,14.0,10.0,5.6,0.0,101160.0,0.0
20041027,6.0,0.0,25.0,16.6,9.8,5.5,3.2,99860.0,0.0
20041028,6.0,5.0,75.0,14.9,13.0,9.5,2.4,99090.0,0.0
20041029,7.0,0.3,31.0,16.7,12.6,10.2,0.0,99290.0,0.0
20041030,5.0,3.4,61.0,13.9,13.2,9.7,0.0,100710.0,0.0
20041031,6.0,4.6,69.0,12.8,12.0,10.1,0.0,102160.0,0.0
20041101,7.0,0.1,26.0,11.9,10.4,8.0,2.6,102230.0,0.0
20041102,8.0,0.0,22.0,15.0,10.7,9.5,0.8,101770.0,0.0
20041103,6.0,3.2,56.0,13.6,12.4,9.9,0.2,101580.0,0.0
20041104,4.0,5.0,68.0,11.9,11.3,9.0,0.0,102030.0,0.0
20041105,6.0,0.4,29.0,12.5,8.1,4.3,0.0,103020.0,0.0
20041106,7.0,0.1,24.0,11.8,10.0,7.4,0.4,102710.0,0.0
20041107,8.0,0.0,20.0,12.7,10.6,9.4,1.6,102430.0,0.0
20041108,7.0,0.1,23.0,10.4,10.9,9.1,1.0,101780.0,0.0
20041109,7.0,0.1,22.0,10.6,9.2,8.1,4.4,101470.0,0.0
20041110,4.0,6.9,73.0,11.2,8.0,5.3,0.0,101550.0,0.0
20041111,5.0,6.0,67.0,14.4,8.0,4.8,0.2,102320.0,0.0
20041112,6.0,2.9,47.0,7.9,10.4,6.3,0.4,102280.0,0.0
20041113,1.0,8.4,77.0,10.2,5.2,2.4,0.2,103430.0,0.0
20041114,2.0,8.1,75.0,10.2,4.8,-0.5,0.0,103600.0,0.0
20041115,7.0,0.0,18.0,12.9,6.1,2.0,0.0,102910.0,0.0
20041116,7.0,0.6,26.0,13.9,9.8,6.8,0.0,102670.0,0.0
20041117,7.0,1.5,34.0,11.0,11.7,9.5,3.4,102190.0,0.0
20041118,8.0,0.0,17.0,5.7,10.0,8.9,6.2,101260.0,0.0
20041119,5.0,5.3,56.0,5.2,3.4,1.0,0.0,102120.0,0.0
20041120,7.0,0.0,16.0,12.6,2.5,-0.2,2.2,102500.0,0.0
20041121,8.0,0.0,16.0,13.9,7.4,2.2,0.6,102110.0,0.0
20041122,7.0,2.8,41.0,12.2,9.6,5.2,0.0,101820.0,0.0
20041123,8.0,0.0,16.0,11.3,11.0,9.9,0.0,102740.0,0.0
20041124,8.0,0.0,15.0,11.4,10.3,9.3,0.0,103050.0,0.0
20041125,6.0,1.0,27.0,13.2,9.8,8.3,0.2,102470.0,0.0
20041126,6.0,2.1,34.0,9.8,10.3,7.4,1.2,102090.0,0.0
20041127,7.0,0.0,15.0,7.3,8.6,7.4,2.4,102270.0,0.0
20041128,7.0,0.5,22.0,8.9,6.8,6.2,1.6,101330.0,0.0
20041129,5.0,5.6,52.0,9.4,7.4,5.8,0.0,101920.0,0.0
20041130,5.0,0.1,17.0,7.0,5.8,2.1,0.0,101410.0,0.0
20041201,5.0,0.1,15.0,6.8,4.2,1.3,0.0,100990.0,0.0
20041202,5.0,1.3,25.0,6.0,4.0,1.2,0.0,101420.0,0.0
20041203,7.0,0.0,13.0,10.1,4.2,2.3,0.0,102280.0,0.0
20041204,7.0,0.7,21.0,10.7,6.1,2.1,0.0,102930.0,0.0
20041205,7.0,0.0,13.0,11.7,8.2,5.8,0.0,103020.0,0.0
20041206,5.0,1.2,24.0,9.3,10.0,8.4,0.0,102880.0,0.0
20041207,6.0,0.0,13.0,9.5,6.2,3.2,0.0,102980.0,0.0
20041208,7.0,0.0,13.0,7.5,8.0,6.4,0.0,103110.0,0.0
20041209,5.0,3.4,36.0,6.7,5.7,3.9,0.0,102570.0,0.0
20041210,6.0,0.0,12.0,8.3,5.4,4.2,0.0,102410.0,0.0
20041211,4.0,4.0,38.0,6.1,3.8,-0.7,0.0,102880.0,0.0
20041212,8.0,0.0,12.0,7.1,3.4,0.7,0.0,102840.0,0.0
20041213,8.0,0.0,12.0,10.5,4.2,1.2,0.2,102840.0,0.0
20041214,8.0,0.0,12.0,12.3,5.9,1.3,0.0,102440.0,0.0
20041215,7.0,0.6,19.0,11.5,9.6,6.8,0.6,101820.0,0.0
20041216,5.0,1.9,27.0,7.1,10.4,9.2,3.4,100490.0,0.0
20041217,5.0,1.1,22.0,7.7,6.6,6.2,13.0,99930.0,0.0
20041218,5.0,0.0,12.0,6.3,4.3,0.9,12.0,100890.0,0.0
20041219,4.0,5.6,44.0,6.2,4.9,3.5,0.0,101150.0,0.0
20041220,6.0,1.0,22.0,7.8,1.8,-2.7,0.2,101990.0,0.0
20041221,6.0,0.0,12.0,12.1,4.0,0.2,6.6,102360.0,0.0
20041222,8.0,0.2,15.0,12.7,6.7,1.3,0.4,101520.0,0.0
20041223,6.0,2.5,30.0,11.1,10.2,7.8,0.0,100980.0,0.0
20041224,7.0,0.3,16.0,4.8,9.4,7.6,0.2,100060.0,0.0
20041225,3.0,2.4,30.0,4.6,3.0,1.3,0.0,99650.0,0.0
20041226,1.0,5.7,45.0,8.2,0.9,-2.8,0.0,101040.0,0.0
20041227,4.0,4.0,38.0,6.9,2.8,-2.5,9.8,101740.0,0.0
20041228,2.0,7.0,51.0,11.3,2.8,-1.3,0.0,100890.0,0.0
20041229,5.0,2.6,32.0,13.0,6.4,1.6,0.0,102560.0,0.0
20041230,6.0,1.0,22.0,12.6,7.6,2.2,0.0,102660.0,0.0
20041231,6.0,1.6,26.0,12.6,10.6,8.5,0.0,102340.0,0.0
20050101,6.0,0.1,14.0,12.0,8.6,5.1,1.0,101890.0,0.0
20050102,2.0,7.0,52.0,7.9,5.6,3.3,0.0,102490.0,0.0
20050103,6.0,1.8,28.0,10.3,7.0,3.8,0.0,103170.0,0.0
20050104,7.0,0.0,13.0,11.5,8.7,5.9,1.4,102390.0,0.0
20050105,4.0,0.0,13.0,9.1,5.5,1.9,0.2,102270.0,0.0
20050106,6.0,1.7,28.0,12.8,8.4,3.9,0.0,102700.0,0.0
20050107,7.0,2.4,32.0,14.4,10.2,5.9,3.0,101910.0,0.0
20050108,5.0,5.9,50.0,8.9,8.4,8.0,0.2,101210.0,0.0
20050109,6.0,0.0,14.0,13.3,8.8,6.0,0.2,101860.0,0.0
20050110,7.0,0.0,14.0,12.3,9.9,7.5,2.6,101460.0,0.0
20050111,6.0,0.0,14.0,12.9,10.2,7.4,1.0,101600.0,0.0
20050112,3.0,6.4,54.0,9.4,7.8,6.2,0.0,102010.0,0.0
20050113,4.0,5.8,52.0,8.3,5.0,1.7,0.0,102890.0,0.0
20050114,6.0,5.2,50.0,9.0,5.0,1.0,0.0,102750.0,0.0
20050115,7.0,0.7,23.0,9.8,6.8,3.7,0.0,102330.0,0.0
20050116,5.0,1.9,32.0,12.5,7.9,3.3,0.0,102090.0,0.0
20050117,7.0,0.0,15.0,10.5,7.6,4.7,3.2,101150.0,0.0
20050118,5.0,4.2,47.0,7.2,4.6,2.1,0.2,99940.0,0.0
20050119,4.0,2.8,39.0,11.7,6.9,2.1,0.0,101140.0,0.0
20050120,6.0,0.0,16.0,12.8,8.8,4.9,0.8,100920.0,0.0
20050121,6.0,1.2,29.0,8.8,6.7,4.6,0.0,101540.0,0.0
20050122,6.0,2.7,40.0,6.7,3.8,0.8,0.6,101950.0,0.0
20050123,3.0,8.1,70.0,6.2,3.6,0.9,0.0,102740.0,0.0
20050124,5.0,4.5,52.0,4.9,3.2,1.6,0.2,103010.0,0.0
20050125,6.0,2.0,37.0,5.5,3.9,2.3,0.0,102980.0,0.0
20050126,5.0,5.1,57.0,5.4,2.6,-0.1,0.2,103270.0,0.0
20050127,7.0,0.0,18.0,7.4,4.4,1.5,3.6,102540.0,0.0
20050128,8.0,0.0,18.0,7.8,6.5,5.2,2.6,101990.0,0.0
20050129,6.0,0.4,25.0,7.5,6.0,4.5,0.0,102710.0,0.0
20050130,7.0,0.2,23.0,8.3,6.9,5.5,0.0,103310.0,0.0
20050131,5.0,2.0,41.0,10.4,6.4,2.3,0.6,103160.0,0.0
20050201,8.0,0.2,24.0,9.2,8.1,7.0,0.2,103390.0,0.0
20050202,7.0,0.1,22.0,8.4,7.2,5.9,0.0,103630.0,0.0
20050203,7.0,0.0,20.0,10.7,7.0,3.2,0.0,103610.0,0.0
20050204,7.0,0.0,20.0,9.8,8.2,6.7,0.0,102980.0,0.0
20050205,7.0,0.6,31.0,7.1,6.0,4.8,0.4,101760.0,0.0
20050206,6.0,0.7,32.0,9.5,7.3,4.9,0.0,102050.0,0.0
20050207,3.0,3.4,57.0,7.9,4.8,1.6,0.8,102370.0,0.0
20050208,5.0,1.4,41.0,9.2,6.2,3.1,0.0,102520.0,0.0
20050209,7.0,0.1,25.0,10.6,7.2,3.9,0.2,102580.0,0.0
20050210,8.0,0.0,23.0,11.6,10.0,8.4,3.6,102140.0,0.0
20050211,8.0,0.0,23.0,12.3,8.9,5.5,1.8,101830.0,0.0
20050212,5.0,4.6,70.0,13.5,9.8,6.1,2.4,100640.0,0.0
20050213,5.0,4.7,72.0,6.8,4.6,2.3,0.2,100870.0,0.0
20050214,5.0,2.8,58.0,6.9,4.8,2.7,0.0,101880.0,0.0
20050215,4.0,6.5,87.0,7.2,4.6,2.1,0.0,102330.0,0.0
20050216,7.0,0.0,25.0,4.6,3.5,2.4,0.0,102880.0,0.0
20050217,8.0,0.0,26.0,6.5,3.2,-0.2,3.0,102660.0,0.0
20050218,6.0,1.5,49.0,9.0,5.9,2.8,0.4,102080.0,0.0
20050219,4.0,8.0,102.0,6.2,4.5,2.8,0.0,101800.0,0.0
20050220,4.0,3.9,73.0,4.9,2.1,-0.7,0.4,101620.0,0.0
20050221,6.0,3.8,73.0,5.7,3.3,0.9,2.0,101190.0,0.0
20050222,6.0,3.9,75.0,4.9,2.7,0.5,0.4,101510.0,1.0
20050223,6.0,2.0,58.0,3.6,1.4,-0.8,0.2,101490.0,0.0
20050224,7.0,0.0,29.0,2.7,1.7,0.7,1.5,101300.0,0.0
20050225,6.0,0.9,47.0,3.3,1.3,-0.7,1.0,101870.0,1.0
